Corridor_ID,Region,Length_km,Width_km,Connectivity_Score,Forest_Cover_%,Species_Richness,Endangered_Species,Human_Pressure_Index,Protection_Level,Illegal_Activity_Reports,Community_Involvement,Restoration_Projects,Year_Established,Monitoring_Frequency
186,Amazon,60.354125249200514,2.946589524843121,0.005642001315424694,28.328553782870472,220,16,0.869766989024355,Low,1,Medium,No,2007,Monthly
187,Amazon,148.07552816893383,0.1443961797626924,0.17164914497087536,60.944902631457644,432,1,0.9970067706387922,Strict,3,High,No,2010,Yearly
188,Cerrado,31.148162820229185,4.199353039168123,0.55751047654343,34.119773184343494,294,38,0.2031013179687814,Moderate,1,High,No,2005,Yearly
189,Atlantic,9.345965633435146,0.2435033820623489,0.8503750144235958,64.05150574122825,281,37,0.6574223141734948,Low,0,High,No,2022,Monthly
190,Cerrado,108.44065697636306,2.889236122441127,0.7940661138786262,86.568490572787,240,20,0.5824453195368601,Moderate,2,High,No,1991,Yearly
191,Cerrado,142.08667030733218,3.7294945371342547,0.25315977997474615,26.87596711527788,437,19,0.7693144803465852,Moderate,0,Low,Yes,2017,Monthly
192,Amazon,16.250813828444876,2.0434579042058214,0.8802392877759802,51.94018000562846,460,22,0.6996812164747881,Strict,2,High,No,1993,Quarterly
193,Cerrado,111.65131439708583,0.25516943055900526,0.06962974302737968,38.696605479879494,206,29,0.27549681468219145,Low,2,Medium,No,2009,Monthly
194,Atlantic,15.03480920355728,4.513531853130538,0.33183877884636537,65.97212170203565,463,0,0.8407748849167676,Moderate,1,Medium,No,2011,Monthly
195,Cerrado,120.1166189188266,1.8937635817838328,0.2630274430059466,91.48152062666992,282,5,0.4788449572212362,Low,3,Low,No,2008,Quarterly
196,Atlantic,89.28344847052513,2.3841886505567746,0.6558557270522489,35.781788205326485,218,14,0.9329435342217327,Low,1,High,No,2019,Yearly
197,Cerrado,118.36438532284744,4.084093937868707,0.0382629922360217,74.10437561434503,493,16,0.5603129041622092,Moderate,0,High,No,1994,Monthly
198,Amazon,58.86508171678434,3.337277099419352,0.8543502956753468,27.447512631103166,51,35,0.29081495702643656,Strict,0,Medium,Yes,1993,Monthly
199,Atlantic,136.28073153932755,1.6943125139634831,0.9613591071131087,63.66372648180828,105,25,0.8961850597934224,Strict,0,High,Yes,2004,Yearly
200,Atlantic,48.88594977493803,2.7491397379826283,0.23625876022448666,74.08598774482331,256,1,0.8262549396538252,Low,1,Medium,Yes,2013,Quarterly
201,Cerrado,46.06451209086923,0.5604229621113389,0.9019710699164462,73.67158335059614,305,47,0.9469382057013449,Strict,0,Medium,Yes,2022,Yearly
202,Atlantic,144.2919735285968,2.457731962432733,0.9062438067233967,79.05959825839095,279,44,0.8935355096054709,Low,0,Low,No,1999,Quarterly
203,Amazon,22.80835174236507,2.1985740317387705,0.6263719419078975,53.38990396863957,169,10,0.24519942081853652,Low,1,Low,Yes,2021,Yearly
204,Cerrado,90.920765398175,3.8237373892938633,0.5069881366509014,80.80208999685244,436,42,0.8153084421126503,Moderate,4,Low,Yes,2005,Yearly
205,Cerrado,88.23093682479636,4.019991452617565,0.7746911022035954,57.8315562466605,495,47,0.5941852704134154,Low,1,High,No,2002,Quarterly
206,Pantanal,39.327006440572056,4.374036465101362,0.5180375143163162,45.83350959767458,470,9,0.4033167148060727,Moderate,0,High,Yes,2006,Quarterly
207,Pantanal,50.97656186080392,4.300467262178408,0.7442686751041597,45.756411746351674,440,3,0.007629534019620632,Strict,2,High,No,1994,Yearly
208,Atlantic,46.55530229398314,4.991899520439967,0.09279463764045504,34.05369223545171,160,18,0.6976194736312887,Moderate,2,High,No,1997,Yearly
209,Amazon,127.67979009249045,3.5665359736603084,0.28519239449581846,77.64611611343933,69,25,0.8538867238119077,Strict,1,Low,No,2015,Quarterly
210,Pantanal,61.48519897322417,3.141575285026509,0.39433649032659157,32.61018736727639,21,38,0.6041671733100586,Moderate,2,Medium,No,2001,Monthly
211,Pantanal,57.011686005798694,0.8211644413424226,0.20505067817535905,70.89702298338739,95,17,0.31072047440849704,Strict,0,Medium,Yes,2014,Yearly
212,Pantanal,97.3245154031717,2.393984805179614,0.2303835647578475,73.2289070961007,487,43,0.057640037612199935,Low,1,Low,Yes,1994,Yearly
213,Amazon,76.84847433001462,2.209228384147649,0.761680145641818,42.9307930608377,126,21,0.6589761559209418,Moderate,1,Medium,No,2002,Monthly
214,Cerrado,66.76613313771512,3.6995362648865044,0.1735697560281596,59.090346980410864,67,41,0.40372796686392165,Strict,1,Low,No,2019,Quarterly
215,Amazon,107.8659702542188,1.4459245298994792,0.11214115045397832,73.67382225864806,287,28,0.49685530233284914,Moderate,0,High,Yes,2002,Yearly
216,Pantanal,64.82979740777805,4.367150980705473,0.2803708845121542,20.0140119429284,201,14,0.564288897032804,Low,1,Low,No,2004,Quarterly
217,Amazon,37.21293773551008,1.177093090221492,0.16005040724227515,41.97919312331961,339,43,0.7685697445444212,Strict,2,Low,No,2008,Monthly
218,Atlantic,112.56773201470673,2.4695178322488607,0.20309678474827697,50.37103286092275,405,32,0.5367860044439109,Low,1,High,No,2021,Quarterly
219,Amazon,14.833044551924562,4.727302445130309,0.7829710183614684,94.46824393390747,365,41,0.5259997420995987,Moderate,2,High,Yes,2009,Quarterly
220,Atlantic,149.95311407029615,1.7855067544473469,0.4410634328944464,57.13894275258195,485,10,0.4812594625978055,Low,0,High,No,2009,Monthly
221,Amazon,91.51149677434947,3.666990788833877,0.43409143032587116,60.55864483821034,352,19,0.42765406922839155,Strict,2,Medium,No,2002,Yearly
222,Atlantic,36.36383367857102,1.7445347830474893,0.5248574027204211,73.12984932969016,289,26,0.623009805350111,Low,2,Low,No,2015,Quarterly
223,Cerrado,33.73628609671792,2.6205533350114125,0.08911232579868344,56.1190408921244,485,14,0.024399523625595942,Low,2,Medium,Yes,2006,Yearly
224,Cerrado,44.68879358443345,3.900617789978053,0.9871773091620859,54.59076556630389,465,2,0.7232111696900367,Strict,1,Medium,No,2019,Monthly
225,Pantanal,132.49442715548565,4.091423850820621,0.84712124636684,97.95028712187305,29,15,0.3146685130526562,Strict,0,Low,Yes,1993,Monthly
226,Atlantic,124.86983392048687,4.2282020316291495,0.29276218833572354,84.98567661063689,140,27,0.37263742938844824,Low,0,Medium,No,1997,Yearly
227,Cerrado,25.956579342952082,0.5877892296286313,0.05674948150988779,76.14098927267266,208,47,0.6142218144568229,Moderate,2,Medium,No,1998,Monthly
228,Atlantic,92.00589390949756,4.288926732477856,0.6173235739235815,58.44301279207513,32,41,0.24737583318411582,Low,0,High,No,2011,Yearly
229,Pantanal,137.08092564893468,0.8172465042113295,0.5921100349219653,47.70480887181313,452,14,0.658777457131059,Low,0,High,No,2001,Quarterly
230,Cerrado,111.30448342948533,1.4367809113594872,0.30994051765241015,67.35214796937655,364,39,0.12768562854445376,Strict,0,High,No,2008,Monthly
231,Pantanal,90.1813285889399,4.858343500210534,0.3405914079229547,55.69693177509447,42,25,0.6494751305313753,Strict,2,Medium,Yes,2022,Yearly
232,Atlantic,35.251392579030735,0.8066738431489042,0.5257696081354651,57.327180337824686,380,33,0.7172461569546523,Strict,0,Medium,Yes,1993,Monthly
233,Amazon,141.81161622964927,1.330309400775024,0.8791783870893137,37.728226494185066,55,35,0.699547679283795,Strict,1,High,No,1991,Monthly
234,Pantanal,134.31160085288352,1.745328862659795,0.10921416324051436,83.30193318202063,44,26,0.7741772343443221,Low,2,Low,No,1996,Yearly
235,Cerrado,51.57761518696581,4.05036200327232,0.5098225424581582,83.28613006998947,31,13,0.5168788873835246,Strict,0,High,No,1992,Yearly
236,Pantanal,77.16432399661421,1.6723076916174235,0.43700191101098773,44.07382948316135,43,49,0.8647668803663036,Strict,2,Low,Yes,1997,Yearly
237,Cerrado,16.86689407609198,4.147289371267916,0.4663920923238779,43.12970189204919,45,2,0.23355193843267597,Moderate,2,Low,Yes,1998,Yearly
238,Amazon,96.5610528312869,1.1074072721542196,0.9097557801887334,42.244048847385116,110,2,0.3833417055650765,Moderate,3,Medium,Yes,2010,Monthly
239,Amazon,12.88499373334121,3.044990852834973,0.5443454964405646,33.01181305463922,495,22,0.9565040618420966,Moderate,1,High,Yes,2010,Yearly
240,Cerrado,136.37242889979316,4.8026674946422405,0.6949250581808403,88.65771875706444,163,4,0.7889362315200675,Moderate,2,Low,Yes,2021,Yearly
241,Pantanal,132.6569396565572,0.30100503468778994,0.9126682464127953,41.246561782056176,50,1,0.7426220829223789,Low,1,Medium,No,1990,Yearly
242,Amazon,45.81068969002227,4.5519422557428975,0.30240685854509386,75.89245469686222,19,37,0.7112097615738755,Moderate,3,Medium,Yes,2011,Quarterly
243,Pantanal,112.5970855742707,0.9077126033890883,0.3586999378385515,27.972903375921305,366,35,0.1104905076411059,Moderate,4,Medium,No,1991,Monthly
244,Amazon,68.70681492967286,2.946740639203836,0.22657577055943923,78.83053771755343,123,1,0.9506354166539592,Moderate,1,High,No,1998,Quarterly
245,Amazon,127.57743427121648,0.3391373579992175,0.6518545959966482,31.784495769257745,400,14,0.2924872992165185,Low,3,Medium,No,2004,Yearly
246,Pantanal,13.91312151019365,2.8993578276240344,0.25378837449907543,32.70465456437097,51,1,0.1443730743321302,Low,2,Medium,Yes,2005,Monthly
247,Cerrado,78.32754072320246,3.1135477465249166,0.2346773234754289,86.52252307686861,148,35,0.018625260769441043,Low,0,Low,No,1999,Yearly
248,Cerrado,62.621210435312506,4.0575655070653385,0.9867463296787019,43.27354645464824,474,27,0.38675489808325936,Moderate,0,Low,No,1998,Quarterly
249,Cerrado,42.75338338033009,2.1388452276005205,0.6973451692768703,33.79089679635755,81,13,0.6726058167347373,Low,1,Low,No,2005,Monthly
250,Cerrado,35.34569107167806,4.5871723179016355,0.8143760514675207,62.95141922912645,80,11,0.3917881367986227,Low,0,Low,Yes,2001,Yearly
251,Pantanal,103.09722167466151,1.914969648011057,0.9688081542594961,25.988696211286808,119,29,0.8087467999369665,Moderate,2,High,No,2010,Monthly
252,Atlantic,34.27518292535255,0.5487880568439435,0.9710574915182942,76.83379184532964,116,34,0.18156821610073748,Low,1,Medium,Yes,2019,Quarterly
253,Pantanal,96.66843702531675,1.9951109572678623,0.3331039352735605,87.30759504481136,262,7,0.16972257037785154,Low,2,Low,Yes,2016,Monthly
254,Atlantic,61.50804090719704,1.6007020836537038,0.5187569745278982,39.87219838082077,81,31,0.2663313497868043,Low,2,High,Yes,2002,Quarterly
255,Amazon,40.17877242972764,2.287522368796024,0.923402059647134,75.83989279711014,234,19,0.054277029428095425,Moderate,2,Low,Yes,2017,Quarterly
256,Amazon,118.63867710802818,1.0779097306243695,0.025632372587340968,24.3033723036954,143,41,0.8390576965853418,Low,0,High,No,2012,Quarterly
257,Atlantic,57.76463551483497,1.9146715789400424,0.9161860444258529,58.24184625998637,55,14,0.13494957127409946,Strict,0,Medium,No,2016,Monthly
258,Amazon,7.167465013079105,4.442582605109077,0.8580000123523955,96.15584284007726,398,13,0.3800574008340464,Low,0,Medium,Yes,2011,Monthly
259,Pantanal,128.4160571041801,3.2970315769711127,0.46798531341887106,63.04497203527809,89,25,0.46297341924923685,Moderate,1,Low,Yes,2002,Monthly
260,Atlantic,50.60652654618906,1.0707854676146746,0.5169223103518362,52.862584716482786,438,24,0.23489820441451104,Strict,1,Medium,No,2020,Monthly
261,Amazon,124.23528818186442,0.35908698863942956,0.047662676213758304,20.468924172791425,121,18,0.884568507718878,Strict,0,Medium,No,2013,Yearly
262,Pantanal,84.21839385604174,1.161621557141782,0.5557753876081704,40.473972193581005,279,19,0.7357591578467084,Moderate,1,Low,No,2006,Yearly
263,Atlantic,132.79233925194484,2.104920563914379,0.12310818950615421,54.27873175253616,43,25,0.028144054780654182,Low,3,Low,Yes,2004,Yearly
264,Pantanal,65.61983587528118,1.8989452673128213,0.2639307906220508,50.194113455503675,449,31,0.43865766071522305,Moderate,1,High,Yes,2005,Monthly
265,Atlantic,29.573946318247035,4.2575846261591,0.8040429237513461,55.116628006706904,67,22,0.1377755660806439,Moderate,2,High,No,1996,Quarterly
266,Pantanal,7.611013597804937,2.971273057049505,0.5046743556727794,21.891893401742326,315,13,0.6389474999825078,Moderate,1,High,No,2003,Quarterly
267,Amazon,117.8869431974659,4.228190494065225,0.7518854606608635,62.499399775780105,491,21,0.4932600876237565,Strict,0,Medium,No,2012,Yearly
268,Atlantic,117.99530376132866,4.994497848189275,0.931800539583737,40.10769968702533,226,29,0.8085102220349477,Low,0,High,Yes,1999,Yearly
269,Atlantic,33.36501718123667,1.5226804327587378,0.17115777126219422,52.04805272498874,351,27,0.6841462619198101,Moderate,2,Medium,Yes,1990,Monthly
270,Cerrado,143.54131247363753,2.4395315665051145,0.2595102745969561,90.91330843687183,204,37,0.8185304929917818,Low,1,High,No,2000,Monthly
271,Pantanal,142.61808098996897,3.5572122493747598,0.586986053053499,86.24858020216273,114,39,0.8763317385858325,Strict,1,Medium,No,1993,Yearly
272,Amazon,57.99750458597796,2.6075933666207587,0.9495899275504078,51.837381963239906,392,29,0.18063924832264922,Low,0,High,No,2008,Monthly
273,Atlantic,26.40041101358133,1.7014307674031288,0.7793005998589412,24.32467673240419,475,2,0.5835578073284303,Moderate,0,Medium,Yes,2012,Yearly
274,Amazon,46.16544004463703,4.099408563140291,0.639316597472597,91.1119277466124,449,34,0.15918476228299538,Strict,0,Low,No,2013,Yearly
275,Cerrado,139.7497391884102,4.472898747941571,0.6791736216652462,51.9193577842166,413,3,0.2433487365614887,Strict,1,Medium,Yes,2002,Monthly
276,Atlantic,93.3683498994321,1.4633432574603475,0.43262581201062,58.363767468493826,278,38,0.22743773472150564,Strict,0,Low,Yes,2021,Monthly
277,Atlantic,137.5854332005871,1.4791384760027841,0.4037254195436182,26.85561516227308,135,33,0.35310756351896266,Strict,0,Low,No,1990,Yearly
278,Pantanal,8.308611913593309,2.8804889047083435,0.9868335251610028,75.4032973596695,243,44,0.7878688484152044,Moderate,1,Medium,No,2011,Yearly
279,Atlantic,148.6825086564033,4.10030221831036,0.8563872446710644,76.96966991059531,491,10,0.31736846644097394,Moderate,2,Medium,No,2021,Quarterly
280,Pantanal,96.05924180364121,2.6476306165508996,0.7609020593356399,52.69339135924795,94,12,0.7451098704803398,Low,0,Low,No,2002,Yearly
281,Amazon,31.930938274423053,0.39424297794097285,0.7197164386598031,91.11053890921059,358,1,0.0008099247496552442,Strict,0,High,Yes,2010,Monthly
282,Pantanal,78.48246271947083,1.5455225582443881,0.5671115154434409,23.890720059152013,210,35,0.5786161411807698,Low,1,Low,Yes,2005,Monthly
283,Cerrado,123.91399768561143,2.5639617417225167,0.32909723245833067,44.603241555503246,113,29,0.2812018528962551,Strict,2,High,Yes,1998,Monthly
284,Pantanal,25.457601098866245,3.709751710903567,0.4328534340392046,36.5481397126623,351,15,0.7418812035159729,Low,1,Low,No,1993,Quarterly
285,Amazon,93.24587837868191,3.8972336830854175,0.05885751096365843,75.83252546019358,232,31,0.9910973557743593,Low,1,Low,No,2014,Quarterly
286,Pantanal,105.56601273137277,3.7862997401670215,0.08930883503343634,36.37343880145829,54,14,0.5322902542228356,Moderate,3,Low,No,2005,Monthly
287,Atlantic,64.8593161158242,0.5646337267624618,0.38446204893110236,76.218019212277,168,22,0.5329240482838364,Strict,1,Medium,No,1999,Yearly
288,Pantanal,83.53214777908474,3.118396786481599,0.11570520458466382,83.72463625146435,463,46,0.974416137371764,Low,0,Medium,No,1999,Yearly
289,Atlantic,126.41451577305156,2.184622248997574,0.39807578320994763,82.65901211923796,178,34,0.359228329367993,Low,0,Medium,Yes,2020,Yearly
290,Atlantic,143.0051304398569,1.636267559899548,0.2134163842294976,22.244160415774594,55,44,0.39629036667862616,Strict,1,Low,No,2014,Yearly
291,Atlantic,85.35747891094542,4.155282620867381,0.35003113361523563,94.44109311205747,267,16,0.6966187035920159,Low,1,Low,Yes,1998,Monthly
292,Pantanal,106.88040269997126,1.8560389678717606,0.37924617269861516,77.17090216932267,133,17,0.4932048258518482,Strict,1,Medium,No,2017,Quarterly
293,Atlantic,51.80688922007646,0.9943226719652599,0.7943178891783395,85.02300264454688,400,31,0.7688815728298799,Low,0,Medium,Yes,2003,Yearly
294,Pantanal,53.438361514980755,3.5091181045747484,0.6856308882250284,71.65964915772,149,15,0.41136120206477333,Moderate,0,Medium,Yes,1994,Monthly
295,Amazon,133.81867371164557,0.7639891301892705,0.8149033388721117,62.32985382459786,329,0,0.6889151266192116,Moderate,0,Medium,No,1999,Monthly
296,Atlantic,19.305373269369824,1.5400214174055415,0.3648868260812107,71.57423818602281,52,13,0.7701169921029355,Low,2,Low,Yes,2017,Yearly
297,Amazon,34.79572587915203,2.2778040909772894,0.8258344154380446,48.81064694923105,60,1,0.6428248009175979,Moderate,0,High,No,1999,Yearly
298,Pantanal,44.1346404928334,0.7941978460389956,0.9496531814990022,56.62522414944017,348,5,0.20218556604429772,Low,0,Medium,Yes,2022,Yearly
299,Atlantic,18.681664342905044,1.5078959869716677,0.277437092796326,76.99444694455862,376,25,0.5162385034926219,Moderate,1,Low,No,2009,Quarterly
300,Amazon,101.80443631810776,3.243891692629266,0.7186972344354391,73.41159485805989,285,43,0.9664743281707681,Moderate,0,High,Yes,2020,Yearly
301,Amazon,136.40956686095328,2.8312873622112598,0.05756348904325692,67.48268739299749,406,7,0.10424821790127659,Strict,1,Medium,Yes,1996,Yearly
302,Atlantic,8.914269890515648,4.236972310716628,0.521046318590539,23.93711153085966,440,23,0.7051853400542188,Strict,1,Low,Yes,2016,Monthly
303,Amazon,41.58267537390293,0.790364059526384,0.15633992537876462,43.0235331902357,478,38,0.7881217567388843,Moderate,1,Medium,Yes,1997,Quarterly
304,Pantanal,138.48874287492285,4.332923659654177,0.8329596968630452,68.27743358509557,238,49,0.6750267391983562,Low,0,Low,Yes,2003,Monthly
305,Atlantic,72.51650643343511,0.4705335522960411,0.4142870994398298,57.08967934742222,419,42,0.11261776848614213,Low,1,Low,No,1997,Monthly
306,Atlantic,133.41638370090374,3.7427569038841098,0.6043080022257036,47.04660953581381,234,30,0.07478089621025974,Strict,1,Low,Yes,1992,Monthly
307,Atlantic,141.885671542052,1.1137896340197606,0.5821868047482622,77.36201364825263,323,20,0.5067039036465923,Strict,0,High,No,1993,Yearly
308,Atlantic,148.68576627802946,4.525163934601896,0.10428128756525146,50.96237589052138,415,19,0.321008106585318,Moderate,3,High,Yes,2009,Yearly
309,Pantanal,62.378742436395726,0.3036416956930912,0.1001429505561775,92.67320354714795,324,1,0.3905110259574551,Low,1,Medium,Yes,2002,Yearly
310,Pantanal,54.73146260427821,2.9431849553483045,0.5715270272494303,62.53555158733292,212,42,0.2728153179864471,Low,2,Medium,No,1995,Yearly
311,Pantanal,113.55255788180544,0.16284344526392086,0.31498097987517937,58.6807286533979,408,39,0.81967914258461,Moderate,1,Medium,No,1993,Yearly
312,Atlantic,91.21109261608312,3.7065939942567465,0.11141115954882153,46.97567575724756,182,19,0.8500447301988873,Strict,1,Medium,No,2010,Monthly
313,Cerrado,100.58453340399755,0.265327637674477,0.3100026104832089,30.738533842547024,312,48,0.016317300464712248,Low,0,Low,No,2011,Quarterly
314,Pantanal,82.19260855779895,3.6630571735210613,0.1906495458066646,20.76861164522608,91,21,0.8133182054204801,Moderate,1,Low,Yes,2008,Quarterly
