Household_ID,Region,Income_Level,Household_Size,Food_Spend_%,Food_Shortage_Days,Child_Malnutrition,Access_Markets,Govt_Assistance,Employment_Status,Water_Access,Crop_Dependence,Seasonal_Food_Security,Food_Diversity_Score,Education_Level
253,South,High,3,59.79760930812955,5,Yes,No,No,Unemployed,No,High,No,5.148607814198504,None
254,East,Low,2,14.802075954853269,9,Yes,No,Yes,Employed,Yes,Medium,No,8.551973083667406,Primary
255,South,Low,6,14.979517319592226,6,Yes,No,Yes,Employed,Yes,High,Yes,2.2522540908633646,None
256,South,High,3,58.96977005593357,5,Yes,No,Yes,Unemployed,No,Medium,No,5.698607060479585,Secondary
257,South,Low,7,53.21030416519293,4,No,Yes,Yes,Employed,Yes,Medium,No,3.789523528075634,Secondary
258,South,Medium,4,15.469981791438787,5,Yes,Yes,No,Employed,No,High,Yes,9.858847677264034,None
259,North,Low,3,27.94523799786683,4,No,No,Yes,Unemployed,No,Medium,Yes,1.03323688391086,Primary
260,West,High,7,84.32343315884707,5,No,Yes,No,Unemployed,Yes,Low,Yes,1.5730690621893832,None
261,West,High,4,55.76086483848138,4,Yes,Yes,Yes,Employed,No,Low,No,9.706490800839177,Tertiary
262,West,Medium,5,45.22603185182642,7,Yes,No,Yes,Employed,Yes,Medium,Yes,5.894125720172128,None
263,North,Medium,6,30.012432953629286,4,No,No,Yes,Unemployed,No,Low,Yes,2.2468160261412717,Tertiary
264,South,Low,7,20.69584338414968,5,No,No,No,Unemployed,Yes,High,Yes,5.037762617447337,None
265,South,Low,4,42.21053472885448,3,No,No,No,Employed,Yes,High,Yes,3.9039178862699906,Tertiary
266,West,Medium,6,83.78932474650404,3,No,No,Yes,Employed,Yes,High,Yes,9.20087334013499,Primary
267,East,High,6,13.896911654203334,3,No,Yes,Yes,Unemployed,Yes,Medium,Yes,7.188213813690761,None
268,South,High,1,89.27830527542933,5,Yes,No,Yes,Employed,Yes,High,Yes,2.1746697171856795,None
269,South,Medium,7,26.625017616160626,5,Yes,Yes,Yes,Employed,Yes,High,Yes,5.828010562256894,Tertiary
270,South,Medium,6,42.701388831920745,1,Yes,Yes,Yes,Unemployed,No,Medium,No,2.2101415511963953,Secondary
271,North,High,5,13.604104653257405,1,No,No,No,Employed,Yes,Low,No,6.9870757285426315,Primary
272,South,High,7,56.782576248642506,2,Yes,No,Yes,Unemployed,No,High,No,7.545045565615697,Secondary
273,West,Low,7,48.68442123207933,5,Yes,Yes,No,Unemployed,Yes,Medium,No,6.0594406455575465,Secondary
274,South,Medium,4,63.336562778782394,5,No,Yes,No,Employed,Yes,Low,No,9.693602291043808,None
275,West,Medium,6,53.414250183317804,0,Yes,Yes,Yes,Unemployed,Yes,Low,Yes,9.499010058913058,None
276,East,Medium,5,41.85422277176552,3,No,No,No,Unemployed,No,Low,Yes,2.853240579234502,None
277,North,High,1,69.02053582493366,5,No,No,Yes,Unemployed,Yes,High,Yes,1.002964469552115,Secondary
278,East,Low,5,12.00169022295662,4,No,Yes,Yes,Employed,No,Low,No,6.964739359720403,Primary
279,South,High,5,53.282321669967615,4,Yes,No,No,Unemployed,No,Low,No,5.280774015666519,Tertiary
280,East,Medium,3,19.110096306320745,1,No,No,No,Employed,Yes,Low,Yes,4.011926718012373,Tertiary
281,South,Medium,2,44.880666646866665,2,Yes,Yes,Yes,Unemployed,Yes,High,No,9.252007806195092,Tertiary
282,West,Medium,4,73.29002534864131,6,No,Yes,Yes,Unemployed,No,Medium,Yes,9.806569902851352,Primary
283,South,Medium,2,21.396859700832014,7,Yes,No,Yes,Unemployed,Yes,Low,Yes,9.375195422321427,Secondary
284,North,Medium,1,84.86482790179882,6,No,No,No,Unemployed,No,Medium,No,5.5017573224567595,Secondary
285,East,High,1,81.08037539131236,6,Yes,No,No,Unemployed,Yes,Low,Yes,7.330209964665326,Primary
286,South,Low,5,43.192405669335876,6,No,No,Yes,Employed,No,Low,No,2.54416251299404,None
287,West,Medium,2,10.477987258074926,10,Yes,Yes,No,Employed,No,High,Yes,9.557709324938536,Primary
288,East,Medium,4,73.17958613395888,11,Yes,Yes,No,Unemployed,No,Low,Yes,3.5530901966738107,Secondary
289,North,Medium,7,80.47166427298264,4,Yes,No,Yes,Unemployed,Yes,Low,No,2.7346540768956014,Tertiary
290,South,High,4,23.97904738843461,3,No,Yes,Yes,Employed,No,Medium,No,1.5414270966160877,Tertiary
291,North,High,7,83.29537670532457,5,No,No,Yes,Unemployed,No,High,No,5.953341880330813,Tertiary
292,West,Medium,5,83.12778218357568,4,Yes,Yes,Yes,Unemployed,No,Medium,No,9.536174114535783,None
293,East,Medium,4,47.703268082735235,2,Yes,No,Yes,Employed,Yes,Medium,Yes,2.2202942563106145,None
294,East,Medium,3,73.84278486382735,4,Yes,Yes,No,Unemployed,Yes,Medium,Yes,2.0874727205045387,Primary
295,East,Medium,7,45.59583826175907,3,No,Yes,Yes,Employed,No,Medium,Yes,3.453378690036084,Tertiary
296,West,Medium,2,55.12370127348943,7,Yes,Yes,No,Unemployed,No,High,No,6.988545036847702,None
297,South,High,1,35.587120784781064,6,No,Yes,Yes,Employed,No,Low,Yes,5.930321557406661,Secondary
298,South,Medium,4,22.757547625665957,7,Yes,Yes,Yes,Employed,Yes,High,No,1.865862642522215,Primary
299,South,Medium,7,69.72292670512255,4,No,Yes,Yes,Employed,No,Low,Yes,4.980702173322814,Secondary
300,North,Medium,4,10.111427561530855,5,Yes,No,Yes,Employed,No,Low,No,1.6023905774483898,Secondary
301,West,High,4,56.364215171902515,2,No,No,Yes,Unemployed,Yes,Medium,Yes,8.667131307320652,Tertiary
302,East,Medium,5,79.1748821102771,3,No,Yes,No,Unemployed,Yes,Low,Yes,1.9640060130558057,Secondary
303,West,High,1,27.702182942116043,4,Yes,Yes,Yes,Employed,No,High,Yes,5.241684806047788,Tertiary
304,West,Low,7,36.63195654384019,4,Yes,No,No,Unemployed,No,Low,No,5.5941722345657166,Primary
305,West,High,2,56.99886822915702,4,Yes,Yes,Yes,Unemployed,Yes,High,No,5.771136450365174,Secondary
306,East,Medium,4,29.749619722491207,9,Yes,Yes,No,Unemployed,No,High,Yes,6.482394231295743,Tertiary
307,East,High,3,77.79894858646264,8,Yes,No,Yes,Unemployed,Yes,High,Yes,7.314241787957222,Secondary
308,North,Medium,6,39.3282533690044,7,No,Yes,No,Employed,Yes,Low,Yes,1.0392220596988326,None
309,West,High,7,56.5290975855909,4,No,Yes,Yes,Unemployed,Yes,Medium,No,1.2782293065115606,None
310,South,High,5,28.089691807936703,4,No,Yes,Yes,Unemployed,No,High,Yes,6.503962563555281,Secondary
311,North,Low,2,13.310906959278856,7,Yes,No,Yes,Unemployed,No,Medium,Yes,2.6392783927566166,None
312,East,High,4,23.89602128109285,3,No,Yes,No,Unemployed,No,High,No,8.486606026923777,Primary
313,East,Low,2,13.695915008704258,8,Yes,No,Yes,Unemployed,Yes,Low,Yes,6.6476048405030586,None
314,North,Low,5,47.48831196905754,7,No,Yes,Yes,Employed,No,High,No,9.823606558188207,Primary
315,South,High,7,56.93099127344396,4,No,No,Yes,Unemployed,Yes,Low,No,7.5520386135308,Tertiary
316,West,High,6,13.57401661483622,4,Yes,Yes,Yes,Unemployed,No,Low,Yes,1.816429711521334,Primary
317,West,High,3,17.238577723034627,3,Yes,No,No,Unemployed,No,Low,Yes,2.5387834828808296,Tertiary
318,South,Low,7,48.84200214482807,5,Yes,No,Yes,Unemployed,Yes,Low,No,1.4189400753200379,None
319,West,Medium,4,73.93439457607809,3,No,No,Yes,Employed,No,Medium,Yes,7.670582790551211,Tertiary
320,East,Medium,3,60.24073431325754,7,No,No,Yes,Unemployed,Yes,Low,No,2.1414095647817093,None
321,North,Low,5,18.376817608309555,5,No,Yes,No,Unemployed,Yes,High,No,6.9739074416077385,Tertiary
322,South,Low,3,81.00338190731958,9,Yes,No,Yes,Employed,Yes,Medium,Yes,5.998579698390062,Primary
323,North,High,5,83.39601878317974,3,No,No,No,Unemployed,No,Medium,Yes,6.699678765566425,Secondary
324,West,High,6,35.99654622795687,5,No,No,No,Employed,Yes,Medium,Yes,5.5780290828361885,Secondary
325,West,Medium,3,59.28142335050897,6,No,Yes,No,Unemployed,No,Medium,No,1.117258398101551,Secondary
326,East,Medium,2,49.386172014776946,4,Yes,Yes,Yes,Unemployed,Yes,High,Yes,3.2789626815809143,Tertiary
327,East,Medium,7,85.36190149038578,3,No,Yes,No,Employed,Yes,Low,No,8.96483653055936,Secondary
328,West,High,2,50.69988263589886,8,No,No,Yes,Employed,Yes,High,No,9.363417113440871,None
329,West,High,5,86.79726509696513,13,No,No,Yes,Employed,Yes,Low,No,1.8748880951072027,None
330,East,Low,2,25.947404042416487,1,No,No,No,Unemployed,No,Medium,No,9.573658286016204,Primary
331,East,High,6,37.642940615654396,4,Yes,No,No,Unemployed,Yes,Medium,Yes,7.0347344659615825,Tertiary
332,South,Medium,3,72.507619207691,5,No,Yes,No,Unemployed,Yes,Medium,No,9.303018163025326,Primary
333,East,Low,7,72.68885884746942,3,Yes,Yes,Yes,Employed,No,Medium,No,4.610475442731286,Secondary
334,South,High,3,68.57466191653641,3,No,Yes,Yes,Employed,Yes,Low,No,1.9157053830613984,Tertiary
335,South,Medium,7,78.76891717322434,4,Yes,Yes,No,Unemployed,Yes,Medium,Yes,3.7220793754050745,Primary
336,North,High,4,66.20369383550496,3,No,No,No,Unemployed,Yes,Low,No,7.207133654777044,None
337,East,Low,5,60.88681155777871,4,Yes,Yes,No,Employed,No,Medium,Yes,8.15699349009023,Secondary
338,South,High,2,46.71400104620097,8,No,No,Yes,Employed,No,High,Yes,1.4511005462535431,Secondary
339,North,Medium,6,47.36701946634615,4,No,No,No,Unemployed,No,Medium,No,5.382565030794405,Secondary
340,North,Low,5,42.49291945633934,0,No,Yes,No,Unemployed,No,Low,No,1.579300319740772,Primary
341,East,Medium,2,59.61694397630563,8,No,Yes,Yes,Unemployed,No,Low,Yes,8.772519738046793,Secondary
342,East,Low,4,42.533114338639486,2,Yes,Yes,No,Unemployed,No,High,No,5.287049422984682,None
343,North,High,3,21.799545126927757,5,Yes,No,Yes,Employed,Yes,Low,No,9.23339643627783,Secondary
344,South,High,7,18.522369296691743,3,Yes,Yes,No,Unemployed,Yes,High,Yes,1.707209316070153,Primary
345,East,Medium,3,83.95778201950223,4,No,Yes,Yes,Employed,No,Medium,Yes,3.97422986298656,Primary
346,North,High,6,11.979112603030648,5,Yes,No,Yes,Unemployed,No,Medium,Yes,7.088845898019052,Secondary
347,North,Low,1,18.437380944452197,1,No,No,Yes,Unemployed,Yes,Medium,Yes,3.6422747291799564,Secondary
348,South,High,5,45.624389971646934,9,Yes,Yes,No,Unemployed,No,Low,No,8.574026863248832,Primary
349,West,High,2,31.034101352350383,7,No,Yes,No,Employed,No,Medium,Yes,9.88150328442308,None
350,South,High,1,42.467912032171675,5,No,No,No,Unemployed,Yes,Medium,Yes,3.530976393791958,None
351,North,High,5,19.39579052751067,6,No,Yes,Yes,Employed,No,Medium,No,4.249700780893864,Secondary
352,South,High,7,20.472554947789916,3,No,No,Yes,Unemployed,Yes,Medium,Yes,9.706109856874367,Secondary
353,East,High,2,74.05263269800923,6,No,No,No,Unemployed,Yes,Medium,No,4.222549959382555,Secondary
354,North,High,4,70.72869952802431,4,Yes,No,Yes,Employed,Yes,Low,Yes,6.003878619913046,Primary
355,South,High,5,18.34022925796915,6,No,No,No,Unemployed,No,Low,Yes,7.923174996109498,Tertiary
356,South,Medium,2,63.423233191921604,5,Yes,No,Yes,Employed,Yes,Low,No,4.945102789291795,Tertiary
357,South,Medium,7,58.744905868438664,11,Yes,Yes,Yes,Employed,No,Low,No,4.3534715421331835,Primary
358,South,High,3,67.06901781441837,5,No,Yes,No,Employed,No,Medium,Yes,5.460295114607936,Secondary
359,North,Medium,5,47.95591236499793,9,No,No,Yes,Unemployed,No,Low,Yes,8.015678947343655,Tertiary
360,South,High,2,31.598946202675265,7,Yes,No,Yes,Unemployed,No,High,Yes,3.809460494946196,Primary
361,East,High,6,63.094333548522236,6,Yes,Yes,Yes,Employed,No,Medium,Yes,4.157267474066571,Primary
362,West,High,3,39.70859412182576,6,No,Yes,No,Unemployed,No,Medium,Yes,2.7022537342369444,None
363,West,Medium,7,27.516232080972838,7,Yes,No,Yes,Unemployed,No,High,No,7.3145575007449875,Primary
364,West,Low,3,42.69032109754265,5,Yes,No,No,Unemployed,Yes,Low,Yes,9.095054221271033,Secondary
365,East,High,1,71.06158684807632,6,Yes,No,No,Employed,Yes,High,No,2.6716592880996264,None
366,West,High,2,48.06345572289615,6,No,No,Yes,Employed,Yes,Low,Yes,1.3113058335741479,Tertiary
367,North,Low,1,33.98914107467377,6,Yes,Yes,No,Unemployed,Yes,High,No,4.431435924405314,Primary
368,North,Medium,6,76.54948918590625,4,No,Yes,No,Employed,No,Medium,Yes,4.691392884811217,None
369,East,Low,7,80.53150041447478,7,Yes,Yes,No,Unemployed,No,Low,No,6.812771741030763,Primary
370,East,High,1,44.66003390181398,4,Yes,No,Yes,Unemployed,Yes,Low,Yes,1.7703189908936061,Primary
371,North,Low,4,39.975041658151575,4,No,Yes,No,Unemployed,Yes,Low,Yes,8.393485651297784,None
372,East,High,1,59.0159157615172,7,No,No,Yes,Unemployed,No,Medium,No,6.165881264230055,Tertiary
373,East,Medium,1,14.637955684633042,0,No,No,No,Unemployed,Yes,Low,No,5.913738268829953,Primary
374,North,Medium,7,65.30585284540777,5,No,Yes,Yes,Unemployed,No,High,Yes,3.847267303434912,Secondary
375,North,Medium,4,72.58300843017975,4,Yes,No,Yes,Employed,No,Low,No,4.287407618203874,Tertiary
376,South,High,4,41.79535418057373,3,Yes,No,No,Unemployed,Yes,Low,No,1.4988452548082212,Tertiary
377,South,Medium,5,23.969268000591715,4,Yes,Yes,No,Employed,Yes,Medium,Yes,7.7837929980658584,Primary
378,West,Low,1,12.30547001126908,4,Yes,No,No,Employed,Yes,High,No,6.442629070829899,Tertiary
379,East,Medium,3,60.979647958967995,7,Yes,No,No,Unemployed,Yes,High,No,9.787856567818643,None
380,North,High,4,31.519472530792783,5,Yes,Yes,No,Employed,No,High,Yes,4.182055953447697,None
381,West,Low,2,47.11116696970274,8,Yes,No,Yes,Unemployed,Yes,Low,No,6.99619344000688,Tertiary
382,South,Low,5,40.90844173260247,6,No,No,No,Employed,Yes,Low,Yes,9.275907674276255,Primary
383,East,Low,7,23.99078367579701,5,Yes,Yes,Yes,Unemployed,No,Medium,Yes,7.4051280017731465,Secondary
384,West,Low,5,50.669493476856324,6,No,No,No,Unemployed,No,Medium,No,1.3627947222591044,Primary
385,East,High,1,46.76748181925903,4,Yes,Yes,No,Employed,No,Low,No,6.690131222910269,Primary
386,West,Medium,6,59.931809829586584,2,Yes,No,Yes,Unemployed,No,High,No,5.908519128560242,Primary
387,East,Low,3,30.15079956238294,5,Yes,No,Yes,Unemployed,No,High,No,5.493820044671242,Tertiary
388,East,Medium,6,27.171126388272462,5,Yes,Yes,Yes,Employed,No,Low,No,5.977395708626324,Tertiary
389,North,Medium,6,75.14760478051777,9,No,Yes,Yes,Unemployed,Yes,High,Yes,5.1450924415471055,Primary
390,East,Medium,7,66.17537959712332,7,Yes,No,No,Employed,No,High,No,7.226490093793506,Secondary
391,South,Medium,4,71.77651613532507,3,Yes,No,No,Unemployed,Yes,Low,No,1.134216125208897,Primary
392,North,High,2,19.863184940402245,2,Yes,No,Yes,Unemployed,Yes,Medium,Yes,2.6970374128411283,Secondary
393,East,Low,1,27.923171466161413,7,Yes,Yes,Yes,Employed,No,Low,No,4.28847065890235,Primary
394,South,Low,7,56.042521296291184,5,Yes,Yes,Yes,Unemployed,No,Medium,No,5.07400543250223,Secondary
395,South,Medium,3,78.57610774983264,5,Yes,No,Yes,Employed,No,High,Yes,2.1743771320205667,Primary
396,West,Low,1,81.3691714534776,3,No,Yes,Yes,Employed,No,Medium,No,8.381313798015519,None
397,North,Medium,1,76.55279698039419,6,No,No,No,Employed,Yes,Medium,Yes,9.364522342852602,Tertiary
398,North,High,5,13.47183568675419,2,No,Yes,Yes,Unemployed,No,Low,No,7.760939404250071,Primary
399,West,Low,6,75.6703347724581,5,No,No,Yes,Employed,No,High,No,9.359362434958497,Tertiary
400,West,Medium,2,81.92729420168654,7,No,Yes,Yes,Employed,Yes,High,No,7.688992353265344,Primary
401,West,Low,2,14.539927212212165,4,No,Yes,No,Unemployed,No,High,Yes,4.9695041692397455,Tertiary
402,North,Medium,2,43.302471502159044,8,No,No,Yes,Employed,No,Medium,Yes,4.538196760256129,None
403,South,Low,2,52.92882586373614,8,Yes,No,No,Unemployed,Yes,Medium,Yes,2.4975944370671304,Tertiary
404,South,High,4,28.62002983067997,8,No,No,Yes,Employed,Yes,Low,No,1.7780233692634413,None
405,East,Low,4,51.33485248296885,3,No,No,Yes,Unemployed,No,High,Yes,2.9765645384054995,Tertiary
406,North,High,2,80.87646303688517,4,No,Yes,Yes,Unemployed,Yes,High,Yes,5.789221590108064,Primary
407,North,High,7,79.35540050766116,8,No,Yes,Yes,Unemployed,No,Medium,No,2.2145243600171693,Secondary
408,West,Medium,3,85.18698250059848,11,Yes,No,No,Unemployed,No,Medium,No,9.560471914320216,Tertiary
409,North,Medium,4,48.728783871563365,7,No,Yes,Yes,Unemployed,Yes,Medium,Yes,2.966522113463088,None
410,North,Low,4,42.84535562351361,8,No,No,No,Unemployed,Yes,High,No,8.502682557933372,None
411,South,High,7,63.26302552258827,5,No,Yes,No,Employed,Yes,High,No,8.369370665710822,Tertiary
412,North,Medium,7,43.34084620808273,5,No,Yes,Yes,Employed,Yes,Low,Yes,2.2708344779954484,None
413,South,High,7,13.35556768006862,6,Yes,No,Yes,Unemployed,No,Low,No,7.396685628586532,None
414,South,High,3,67.59371617363641,6,Yes,No,No,Employed,No,High,No,8.417024532116113,None
415,North,High,2,32.4787153026259,0,No,No,Yes,Unemployed,No,Low,No,8.95858625599914,None
416,South,Low,7,13.926824981375239,8,Yes,No,Yes,Employed,Yes,Medium,Yes,9.585816437634856,Tertiary
417,West,High,1,11.649686122152332,7,No,No,No,Unemployed,No,Low,No,9.370931180104192,Primary
418,South,High,7,84.50890148618545,5,Yes,No,Yes,Employed,Yes,Medium,No,3.8002335176814177,Primary
419,North,Low,4,30.166080691533512,3,Yes,Yes,No,Employed,Yes,Low,Yes,3.408903519651166,None
420,West,Low,1,45.83193540184509,4,Yes,Yes,No,Unemployed,Yes,High,No,4.577773746645915,Secondary
421,West,Medium,1,86.04611623190843,6,Yes,Yes,Yes,Employed,Yes,Medium,No,5.185056413525229,Tertiary
422,North,High,3,47.401358302458014,4,No,No,No,Unemployed,No,Low,No,3.104965152307206,Tertiary
423,East,High,2,16.288745882104905,4,Yes,Yes,Yes,Unemployed,No,High,Yes,1.7747487642184345,Secondary
424,South,Low,6,54.15488377973274,6,No,No,No,Employed,Yes,Medium,No,6.909277805980496,Tertiary
425,South,Low,1,17.055892276325217,3,No,Yes,No,Employed,No,Medium,Yes,2.5681670576665088,Secondary
426,East,Medium,2,17.607030269882912,3,Yes,No,Yes,Employed,Yes,High,No,9.234097138540852,Primary
427,West,Low,5,78.11816590419679,3,Yes,Yes,Yes,Unemployed,No,High,No,3.5891632279722603,Primary
428,East,Low,6,33.15372346916716,5,Yes,Yes,No,Employed,No,Medium,Yes,2.779176168126728,Primary
429,North,Low,6,64.2936160089949,7,No,No,No,Employed,No,High,Yes,2.747423371714878,Primary
430,East,Low,6,50.71394682629294,5,No,No,Yes,Employed,Yes,Low,Yes,3.6052164444699657,None
431,West,Medium,2,27.786135296353134,6,Yes,No,No,Employed,Yes,Low,Yes,6.5094921039548375,None
432,North,High,3,51.42562389225661,2,No,No,No,Employed,No,Medium,Yes,9.804852902211346,Tertiary
433,North,High,7,15.519482871980221,2,Yes,Yes,Yes,Employed,No,Medium,No,5.376416900377393,Secondary
434,North,High,3,37.77698796717675,5,Yes,No,Yes,Unemployed,No,Low,No,6.397101856842393,Secondary
435,South,High,5,51.826898001639336,5,Yes,No,No,Employed,Yes,High,No,8.583394486088736,None
436,South,High,7,28.271547046852163,3,Yes,No,Yes,Unemployed,No,High,Yes,4.006337001829129,Secondary
437,North,Low,7,62.81505041450884,9,No,Yes,No,Unemployed,No,Medium,Yes,2.618890052696913,Primary
438,East,High,3,14.144953735704542,4,Yes,No,No,Employed,Yes,High,No,4.902642874699167,Secondary
439,South,Low,2,48.78479182965015,6,No,No,No,Unemployed,No,Medium,Yes,3.8682340496028305,Primary
440,West,High,6,67.19966250315068,6,No,Yes,Yes,Employed,No,High,Yes,8.795167373146809,Tertiary
441,South,High,2,44.39568471654183,4,No,No,Yes,Unemployed,No,High,Yes,9.801458616386304,Secondary
442,East,Low,6,79.96691322551504,8,Yes,No,Yes,Employed,No,High,Yes,7.194851117445532,Primary
443,South,High,2,60.57542249925325,5,No,No,No,Unemployed,Yes,Low,Yes,6.883846838718793,Tertiary
444,East,Low,7,86.67943328469902,5,Yes,Yes,No,Employed,No,Medium,No,7.427990535508493,Tertiary
445,East,Medium,3,32.7297450219983,7,No,No,No,Employed,No,High,No,5.208992568839551,Tertiary
446,South,Medium,2,85.10314646837978,6,Yes,No,Yes,Employed,Yes,High,Yes,6.659150643222457,Secondary
447,East,Medium,4,58.54580719085574,6,Yes,Yes,No,Unemployed,Yes,Low,Yes,1.6413490081458881,Primary
448,East,High,6,69.61431193707189,7,No,Yes,No,Employed,No,Low,No,5.441039946940578,None
449,West,High,7,82.17288936347575,6,No,Yes,No,Unemployed,Yes,Low,No,3.991299583282084,None
450,North,High,7,54.095775039345675,9,No,Yes,No,Employed,Yes,Medium,No,1.4786230967010336,Primary
451,North,High,6,78.97446335597323,4,Yes,No,No,Employed,Yes,Low,Yes,5.902986770430386,Tertiary
452,South,Low,5,53.335755167044425,5,Yes,No,No,Unemployed,No,Low,Yes,4.242308293387365,None
453,East,Medium,4,57.935914209379014,10,Yes,Yes,Yes,Employed,Yes,High,No,6.315524693326773,Secondary
454,South,Low,2,45.60788583179084,4,No,Yes,Yes,Unemployed,Yes,High,No,5.618620614505088,Tertiary
455,South,Medium,3,21.65108414720823,1,Yes,No,Yes,Employed,Yes,Low,Yes,3.485976907587548,None
456,North,Medium,5,54.28025866790933,7,Yes,Yes,No,Unemployed,No,High,No,5.859851094508661,Primary
457,East,Low,4,88.19585842129449,2,Yes,Yes,Yes,Unemployed,Yes,High,No,4.4089670045612355,None
458,South,Low,2,72.97487965858275,7,Yes,No,No,Employed,No,Low,No,9.290044683134624,Secondary
459,South,Low,7,69.79987878027491,6,No,Yes,No,Employed,No,Low,Yes,4.380699722154964,Primary
460,North,Medium,7,61.464704218370365,5,Yes,No,Yes,Unemployed,Yes,Low,No,1.3613492069073585,None
461,North,Low,3,37.83269387897956,5,No,No,No,Employed,No,Low,No,7.872154775594173,None
462,North,High,2,23.56921555827028,1,Yes,Yes,No,Unemployed,No,Low,Yes,9.673150503095641,None
463,South,Low,6,27.964128131415187,4,Yes,Yes,No,Unemployed,No,High,Yes,2.5244543809013487,Tertiary
464,East,Medium,4,10.50576716341201,7,Yes,Yes,Yes,Employed,No,Medium,Yes,9.755050336097304,Tertiary
465,North,Medium,4,63.87843367186838,3,No,No,No,Unemployed,Yes,High,Yes,6.554744714725898,Secondary
466,North,Low,5,74.9502046845147,9,Yes,Yes,No,Unemployed,No,Low,Yes,8.626472392982354,None
467,East,Low,7,31.51290809584478,6,No,Yes,Yes,Unemployed,No,Medium,No,5.256058021799808,Secondary
